user_id,n_dow_0,n_dow_1,n_dow_2,n_dow_3,n_dow_4,n_dow_5,n_dow_6,n_hod_0,n_hod_1,n_hod_2,n_hod_3,n_hod_4,n_hod_5,n_hod_6,n_hod_7,n_hod_8,n_hod_9,n_hod_10,n_hod_11,n_hod_12,n_hod_13,n_hod_14,n_hod_15,n_hod_16,n_hod_17,n_hod_18,n_hod_19,n_hod_20,n_hod_21,n_hod_22,n_hod_23,order_size_mean,order_size_std,order_size_amax,order_size_amin,small,medium,large,xl,days_since_prior_order,reordered,organic,popular,prepared,dairy,gluten,snack,meat,fish,beverage,veg,label
179569,3.0,1.0,2.0,8.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,10.363636363636363,4.5622201627993375,23.0,2.0,3.0,9.0,9.0,1.0,9.508474576271187,0.5180722891566265,0.10441767068273092,0.11646586345381527,0.20883534136546184,0.10441767068273092,0.18072289156626506,0.21686746987951808,0.04819277108433735,0.012048192771084338,0.008032128514056224,0.27309236947791166,1.0
119803,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,14.75,3.8821937833431974,21.0,9.0,0.0,1.0,6.0,1.0,15.446969696969697,0.37681159420289856,0.6376811594202898,0.13043478260869565,0.10144927536231885,0.0,0.12318840579710146,0.10869565217391304,0.028985507246376812,0.0,0.07246376811594203,0.5144927536231884,6.0
103826,3.0,5.0,5.0,6.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,9.0,9.0,4.0,0.0,0.0,0.0,4.205882352941177,2.2126278324954898,8.0,1.0,23.0,11.0,0.0,0.0,8.751724137931035,0.48026315789473684,0.2565789473684211,0.06578947368421052,0.06578947368421052,0.07894736842105263,0.05921052631578947,0.013157894736842105,0.039473684210526314,0.03289473684210526,0.013157894736842105,0.506578947368421,6.0
6610,2.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,2.5298221281347035,11.0,2.0,4.0,5.0,1.0,0.0,13.72463768115942,0.4605263157894737,0.3026315789473684,0.4605263157894737,0.21052631578947367,0.02631578947368421,0.013157894736842105,0.06578947368421052,0.02631578947368421,0.0,0.0,0.5394736842105263,1.0
115477,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,1.4832396974191326,9.0,5.0,1.0,4.0,0.0,0.0,8.538461538461538,0.3953488372093023,0.6744186046511628,0.3023255813953488,0.23255813953488372,0.023255813953488372,0.16279069767441862,0.18604651162790697,0.046511627906976744,0.0,0.06976744186046512,0.4186046511627907,5.0
175276,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.140175425099138,4.0,1.0,5.0,0.0,0.0,0.0,23.75,0.42105263157894735,0.3157894736842105,0.5263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0,0.0,0.8421052631578947,6.0
179931,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.666666666666668,8.617811013631401,35.0,10.0,0.0,1.0,2.0,3.0,19.71005917159763,0.2644230769230769,0.28846153846153844,0.07211538461538461,0.11057692307692307,0.15384615384615385,0.14423076923076922,0.12980769230769232,0.057692307692307696,0.0,0.038461538461538464,0.35096153846153844,5.0
56720,3.0,2.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,11.5,9.81835016690686,43.0,4.0,3.0,8.0,3.0,2.0,5.801047120418848,0.6,0.5142857142857142,0.26666666666666666,0.20952380952380953,0.2523809523809524,0.04285714285714286,0.04285714285714286,0.06190476190476191,0.0,0.014285714285714285,0.48095238095238096,1.0
189824,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,6.18465843842649,21.0,7.0,0.0,2.0,1.0,1.0,24.6,0.21428571428571427,0.4,0.07142857142857142,0.21428571428571427,0.15714285714285714,0.21428571428571427,0.04285714285714286,0.04285714285714286,0.0,0.014285714285714285,0.22857142857142856,1.0
139310,2.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.727272727272727,1.9021518914592015,6.0,1.0,10.0,1.0,0.0,0.0,5.9393939393939394,0.6666666666666666,0.5277777777777778,0.1388888888888889,0.4444444444444444,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.6111111111111112,1.0
90867,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,5.686240703077327,18.0,7.0,0.0,1.0,2.0,0.0,24.90566037735849,0.19402985074626866,0.3582089552238806,0.16417910447761194,0.22388059701492538,0.208955223880597,0.05970149253731343,0.13432835820895522,0.014925373134328358,0.0,0.0,0.31343283582089554,1.0
153769,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.08248290463863,24.0,14.0,0.0,0.0,3.0,1.0,21.736263736263737,0.5391304347826087,0.40869565217391307,0.1565217391304348,0.1565217391304348,0.10434782608695652,0.08695652173913043,0.21739130434782608,0.008695652173913044,0.008695652173913044,0.0,0.4782608695652174,6.0
164360,1.0,3.0,4.0,3.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,9.421052631578947,5.4192638847570045,21.0,2.0,6.0,7.0,5.0,1.0,17.845744680851062,0.24615384615384617,0.49743589743589745,0.13333333333333333,0.24102564102564103,0.16923076923076924,0.14871794871794872,0.07179487179487179,0.0,0.0,0.041025641025641026,0.3230769230769231,1.0
204935,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.666666666666666,5.033222956847166,17.0,7.0,0.0,1.0,2.0,0.0,21.8,0.2753623188405797,0.14492753623188406,0.10144927536231885,0.18840579710144928,0.13043478260869565,0.10144927536231885,0.15942028985507245,0.043478260869565216,0.0,0.13043478260869565,0.10144927536231885,5.0
126767,3.0,1.0,1.0,2.0,8.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,6.130434782608695,5.268295807133694,25.0,1.0,11.0,10.0,1.0,1.0,14.748299319727892,0.52,0.4533333333333333,0.14,0.14666666666666667,0.13333333333333333,0.08,0.04666666666666667,0.02666666666666667,0.013333333333333334,0.16,0.37333333333333335,1.0
184181,3.0,4.0,4.0,3.0,5.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.381698559415515,7.0,1.0,22.0,1.0,0.0,0.0,12.76,0.5263157894736842,0.14035087719298245,0.0,0.21052631578947367,0.0,0.07017543859649122,0.08771929824561403,0.05263157894736842,0.03508771929824561,0.08771929824561403,0.5614035087719298,5.0
197270,0.0,3.0,2.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.444444444444443,7.905487462904725,39.0,6.0,0.0,2.0,4.0,12.0,7.2275,0.6971153846153846,0.3557692307692308,0.15625,0.21875,0.1201923076923077,0.17307692307692307,0.11538461538461539,0.014423076923076924,0.0,0.09375,0.2860576923076923,6.0
99727,0.0,17.0,25.0,19.0,21.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,6.0,11.0,17.0,6.0,1.0,6.0,13.0,16.0,9.0,1.0,2.0,1.0,0.0,0.0,13.0,6.324555320336757,27.0,4.0,11.0,32.0,41.0,14.0,3.3496884735202492,0.7957317073170732,0.26371951219512196,0.29878048780487804,0.2149390243902439,0.14710365853658536,0.12271341463414634,0.22789634146341464,0.039634146341463415,0.0,0.09375,0.39176829268292684,1.0
75783,11.0,3.0,6.0,2.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,3.0,3.0,5.0,1.0,2.0,2.0,4.0,0.0,0.0,4.0,1.0,2.0,1.0,6.128205128205129,3.318048627379837,15.0,1.0,21.0,14.0,4.0,0.0,8.589430894308943,0.7301587301587301,0.4523809523809524,0.2777777777777778,0.14682539682539683,0.0,0.18253968253968253,0.05555555555555555,0.003968253968253968,0.0,0.0,0.4444444444444444,1.0
174285,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,3.511884584284246,9.0,2.0,1.0,2.0,0.0,0.0,23.294117647058822,0.13953488372093023,0.023255813953488372,0.0,0.16279069767441862,0.06976744186046512,0.18604651162790697,0.046511627906976744,0.06976744186046512,0.0,0.0,0.3488372093023256,6.0
152698,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,1.0488088481701514,17.0,14.0,0.0,0.0,6.0,0.0,21.107142857142858,0.425,0.11666666666666667,0.11666666666666667,0.35833333333333334,0.20833333333333334,0.05,0.06666666666666667,0.025,0.0,0.08333333333333333,0.3333333333333333,5.0
28517,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.390457218668787,12.0,4.0,1.0,5.0,2.0,0.0,20.535714285714285,0.3263157894736842,0.3368421052631579,0.15789473684210525,0.2,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.031578947368421054,0.031578947368421054,0.0,0.4842105263157895,6.0
186164,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,9.41629792788369,31.0,11.0,0.0,0.0,3.0,1.0,24.865168539325843,0.28,0.45,0.13,0.33,0.16,0.1,0.06,0.06,0.0,0.0,0.48,6.0
23033,1.0,3.0,6.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,10.5,3.876055923720596,21.0,5.0,1.0,11.0,9.0,1.0,16.48015873015873,0.77431906614786,0.5214007782101168,0.10505836575875487,0.2178988326848249,0.29571984435797666,0.1828793774319066,0.1828793774319066,0.0311284046692607,0.0,0.0,0.28793774319066145,6.0
8894,9.0,7.0,5.0,7.0,4.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,2.0,3.0,6.0,2.0,0.0,3.0,0.0,2.0,12.0,3.0,4.0,2.0,0.0,8.08,2.754143446236775,15.0,4.0,11.0,31.0,8.0,0.0,7.307317073170732,0.5875299760191847,0.09592326139088729,0.06474820143884892,0.2038369304556355,0.19184652278177458,0.2565947242206235,0.15347721822541965,0.05755395683453238,0.0,0.009592326139088728,0.14148681055155876,6.0
178028,2.0,0.0,3.0,3.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,3.625,1.8211717839530315,6.0,1.0,12.0,4.0,0.0,0.0,12.627118644067796,0.6451612903225806,0.8225806451612904,0.3870967741935484,0.3387096774193548,0.03225806451612903,0.0,0.0,0.03225806451612903,0.0,0.0,0.9354838709677419,1.0
179552,0.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.111111111111111,1.2692955176439846,4.0,1.0,9.0,0.0,0.0,0.0,25.428571428571427,0.391304347826087,0.2608695652173913,0.13043478260869565,0.4782608695652174,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.6956521739130435,6.0
123331,1.0,5.0,7.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.3076923076923075,1.4076712903012767,6.0,1.0,25.0,1.0,0.0,0.0,6.278688524590164,0.6290322580645161,0.06451612903225806,0.06451612903225806,0.04838709677419355,0.0967741935483871,0.03225806451612903,0.3387096774193548,0.0,0.0,0.3870967741935484,0.14516129032258066,4.0
150932,6.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.294117647058824,7.935400949876074,28.0,1.0,8.0,2.0,5.0,2.0,15.304878048780488,0.2154696132596685,0.5414364640883977,0.12154696132596685,0.3149171270718232,0.08287292817679558,0.143646408839779,0.04419889502762431,0.06629834254143646,0.0,0.0055248618784530384,0.4696132596685083,1.0
194155,1.0,7.0,2.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.826086956521739,0.9367338766860229,4.0,1.0,23.0,0.0,0.0,0.0,8.186046511627907,0.7608695652173914,0.8260869565217391,0.15217391304347827,0.021739130434782608,0.0,0.0,0.41304347826086957,0.0,0.0,0.0,0.5869565217391305,4.0
126033,4.0,3.0,1.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.35,2.4767338424456895,11.0,2.0,14.0,5.0,1.0,0.0,17.41304347826087,0.5979381443298969,0.4536082474226804,0.23711340206185566,0.35051546391752575,0.020618556701030927,0.020618556701030927,0.1134020618556701,0.020618556701030927,0.010309278350515464,0.26804123711340205,0.4536082474226804,1.0
23254,10.0,8.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,10.083333333333334,5.984884341381222,28.0,4.0,3.0,14.0,5.0,2.0,8.893877551020408,0.539622641509434,0.3849056603773585,0.19245283018867926,0.25660377358490566,0.12075471698113208,0.0830188679245283,0.07924528301886792,0.05660377358490566,0.0,0.052830188679245285,0.47924528301886793,1.0
11300,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.25,0.9574271077563382,5.0,3.0,4.0,0.0,0.0,0.0,22.318181818181817,0.6521739130434783,0.17391304347826086,0.17391304347826086,0.30434782608695654,0.08695652173913043,0.17391304347826086,0.0,0.0,0.0,0.0,0.5217391304347826,1.0
179938,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.333333333333333,0.5773502691896257,7.0,6.0,0.0,3.0,0.0,0.0,6.583333333333333,0.2857142857142857,0.03571428571428571,0.0,0.39285714285714285,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,6.0
169461,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,8.666666666666666,3.723797345005051,15.0,4.0,1.0,4.0,1.0,0.0,21.214285714285715,0.328125,0.015625,0.03125,0.171875,0.125,0.125,0.015625,0.03125,0.0,0.234375,0.140625,1.0
124298,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.5773502691896257,2.0,1.0,3.0,0.0,0.0,0.0,30.0,0.4444444444444444,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,1.0
128318,2.0,5.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.35,2.007223796297028,8.0,1.0,14.0,6.0,0.0,0.0,13.306818181818182,0.4787234042553192,0.031914893617021274,0.02127659574468085,0.2872340425531915,0.13829787234042554,0.13829787234042554,0.09574468085106383,0.02127659574468085,0.0,0.02127659574468085,0.23404255319148937,4.0
42764,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.6,0.5477225575051663,6.0,5.0,2.0,3.0,0.0,0.0,24.53125,0.7142857142857143,0.0,0.05714285714285714,0.0,0.9142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53858,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5773502691896257,2.0,1.0,4.0,0.0,0.0,0.0,20.1,0.3125,0.125,0.125,0.125,0.375,0.0625,0.0625,0.0,0.0,0.0625,0.3125,1.0
129444,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.358898943540674,25.0,15.0,0.0,0.0,2.0,3.0,10.580882352941176,0.3673469387755102,0.20408163265306123,0.1292517006802721,0.17687074829931973,0.16326530612244897,0.17006802721088435,0.1292517006802721,0.05442176870748299,0.0,0.08163265306122448,0.19727891156462585,5.0
190968,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,7.142857142857143,3.023715784073818,11.0,4.0,3.0,3.0,1.0,0.0,22.317460317460316,0.5352112676056338,0.22535211267605634,0.18309859154929578,0.29577464788732394,0.11267605633802817,0.0,0.08450704225352113,0.0,0.0,0.028169014084507043,0.4788732394366197,6.0
43768,12.0,2.0,3.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,10.846153846153847,3.885277932836287,20.0,5.0,1.0,13.0,12.0,0.0,12.297658862876254,0.7311475409836066,0.19344262295081968,0.20327868852459016,0.19672131147540983,0.1180327868852459,0.06557377049180328,0.05245901639344262,0.04918032786885246,0.0,0.26557377049180325,0.21967213114754097,5.0
152091,9.0,12.0,4.0,6.0,5.0,4.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0,0.0,5.2444444444444445,4.22737590837473,18.0,1.0,29.0,10.0,6.0,0.0,7.929752066115703,0.676,0.2,0.064,0.164,0.236,0.052,0.004,0.008,0.008,0.06,0.188,1.0
119064,1.0,2.0,3.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.5714285714285716,1.0163498575623617,4.0,1.0,14.0,0.0,0.0,0.0,17.5,0.7073170731707317,0.43902439024390244,0.43902439024390244,0.24390243902439024,0.04878048780487805,0.024390243902439025,0.6097560975609756,0.0,0.0,0.0,0.0975609756097561,1.0
123677,10.0,4.0,4.0,3.0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,5.0,6.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,20.894736842105264,9.661261385062401,42.0,6.0,0.0,5.0,14.0,19.0,8.847583643122677,0.655952380952381,0.4976190476190476,0.18095238095238095,0.20714285714285716,0.1,0.19642857142857142,0.23095238095238096,0.04523809523809524,0.0,0.009523809523809525,0.2833333333333333,5.0
80686,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,16.263455967290593,26.0,3.0,1.0,0.0,0.0,1.0,18.23404255319149,0.12962962962962962,0.18518518518518517,0.09259259259259259,0.37037037037037035,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.037037037037037035,0.0,0.0,0.42592592592592593,6.0
107632,0.0,3.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.6,5.015531433014408,23.0,7.0,0.0,2.0,7.0,1.0,15.801169590643275,0.47058823529411764,0.5454545454545454,0.20320855614973263,0.1497326203208556,0.15508021390374332,0.13903743315508021,0.10160427807486631,0.06417112299465241,0.0,0.0,0.48128342245989303,6.0
165579,1.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.3636363636363638,2.1105794120443453,7.0,1.0,9.0,2.0,0.0,0.0,22.095238095238095,0.3488372093023256,0.16279069767441862,0.09302325581395349,0.37209302325581395,0.046511627906976744,0.09302325581395349,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.3488372093023256,1.0
141436,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,2.8867513459481287,12.0,7.0,0.0,2.0,1.0,0.0,25.09090909090909,0.27419354838709675,0.43548387096774194,0.0967741935483871,0.20967741935483872,0.016129032258064516,0.06451612903225806,0.0,0.03225806451612903,0.0,0.0,0.3548387096774194,6.0
26569,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.5773502691896257,4.0,3.0,3.0,0.0,0.0,0.0,28.3125,0.2222222222222222,0.5555555555555556,0.05555555555555555,0.2222222222222222,0.0,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.2777777777777778,2.0
24366,9.0,4.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,3.4,1.527525231651947,7.0,1.0,24.0,1.0,0.0,0.0,12.022222222222222,0.6774193548387096,0.25806451612903225,0.16129032258064516,0.10752688172043011,0.3655913978494624,0.13978494623655913,0.15053763440860216,0.010752688172043012,0.0,0.010752688172043012,0.20430107526881722,1.0
123639,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,6.0,0.0,3.0,0.0,0.0,21.25,0.18518518518518517,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.2222222222222222,0.0,0.0,0.3333333333333333,0.2962962962962963,1.0
