user_id,n_dow_0,n_dow_1,n_dow_2,n_dow_3,n_dow_4,n_dow_5,n_dow_6,n_hod_0,n_hod_1,n_hod_2,n_hod_3,n_hod_4,n_hod_5,n_hod_6,n_hod_7,n_hod_8,n_hod_9,n_hod_10,n_hod_11,n_hod_12,n_hod_13,n_hod_14,n_hod_15,n_hod_16,n_hod_17,n_hod_18,n_hod_19,n_hod_20,n_hod_21,n_hod_22,n_hod_23,order_size_mean,order_size_std,order_size_amax,order_size_amin,small,medium,large,xl,days_since_prior_order,reordered,organic,popular,prepared,dairy,gluten,snack,meat,fish,beverage,veg,label
192668,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.656854249492381,10.0,2.0,1.0,1.0,0.0,0.0,15.736842105263158,0.12,0.2,0.04,0.04,0.32,0.16,0.0,0.0,0.0,0.12,0.12,6.0
133792,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,10.818181818181818,5.82783290457408,21.0,1.0,2.0,3.0,5.0,1.0,16.066176470588236,0.5424836601307189,0.45098039215686275,0.2875816993464052,0.2679738562091503,0.1895424836601307,0.058823529411764705,0.1437908496732026,0.0915032679738562,0.006535947712418301,0.006535947712418301,0.3790849673202614,6.0
147808,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.5773502691896257,2.0,1.0,3.0,0.0,0.0,0.0,4.857142857142857,0.4,0.6,0.2,0.3,0.1,0.3,0.4,0.0,0.0,0.1,0.0,1.0
60798,2.0,5.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5625,4.78844094321593,27.0,9.0,0.0,1.0,7.0,8.0,15.907042253521126,0.6401098901098901,0.0027472527472527475,0.01098901098901099,0.2032967032967033,0.14560439560439561,0.06593406593406594,0.06318681318681318,0.03021978021978022,0.016483516483516484,0.07967032967032966,0.046703296703296704,3.0
133334,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,6.658328118479393,14.0,1.0,2.0,0.0,1.0,0.0,13.761904761904763,0.07692307692307693,0.038461538461538464,0.19230769230769232,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.8076923076923077,0.0,1.0
59953,3.0,3.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,2.4705882352941178,1.624717169956956,7.0,1.0,16.0,1.0,0.0,0.0,9.266666666666667,0.1702127659574468,0.06382978723404255,0.0,0.23404255319148937,0.1276595744680851,0.06382978723404255,0.23404255319148937,0.1276595744680851,0.0,0.10638297872340426,0.1276595744680851,1.0
75078,2.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,7.416666666666667,3.2321772378645477,16.0,4.0,4.0,7.0,1.0,0.0,20.555555555555557,0.6330275229357798,0.12844036697247707,0.05504587155963303,0.13761467889908258,0.1559633027522936,0.05504587155963303,0.07339449541284404,0.08256880733944955,0.0,0.22018348623853212,0.13761467889908258,1.0
75130,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,17.0,5.0,1.0,0.0,2.0,0.0,29.0,0.07547169811320754,0.3018867924528302,0.09433962264150944,0.16981132075471697,0.18867924528301888,0.18867924528301888,0.03773584905660377,0.05660377358490566,0.0,0.05660377358490566,0.39622641509433965,5.0
110718,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.25,3.3040379335998353,11.0,4.0,2.0,1.0,1.0,0.0,6.857142857142857,0.46938775510204084,0.1836734693877551,0.08163265306122448,0.40816326530612246,0.24489795918367346,0.061224489795918366,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.061224489795918366,0.4897959183673469,1.0
153771,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,26.166666666666668,0.25,0.125,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.375,0.25,1.0
33919,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.285714285714285,5.2508502712826015,31.0,17.0,0.0,0.0,2.0,5.0,16.358695652173914,0.5125628140703518,0.3165829145728643,0.135678391959799,0.20100502512562815,0.05025125628140704,0.11557788944723618,0.03015075376884422,0.010050251256281407,0.0,0.04020100502512563,0.5879396984924623,6.0
74210,0.0,1.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.076923076923077,4.803844614152615,19.0,2.0,8.0,3.0,2.0,0.0,19.4,0.3917525773195876,0.07216494845360824,0.05154639175257732,0.2268041237113402,0.15463917525773196,0.061855670103092786,0.1134020618556701,0.041237113402061855,0.0,0.1958762886597938,0.17525773195876287,6.0
69533,1.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.214285714285714,3.4458128755964643,16.0,4.0,2.0,7.0,5.0,0.0,15.2,0.18309859154929578,0.09859154929577464,0.13380281690140844,0.16901408450704225,0.09859154929577464,0.11267605633802817,0.14084507042253522,0.02112676056338028,0.0,0.1056338028169014,0.2605633802816901,1.0
112897,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.25,5.251983752196243,13.0,1.0,1.0,1.0,2.0,0.0,21.575,0.32608695652173914,0.043478260869565216,0.021739130434782608,0.2608695652173913,0.17391304347826086,0.17391304347826086,0.10869565217391304,0.0,0.0,0.043478260869565216,0.21739130434782608,1.0
101477,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.666666666666666,1.5275252316519468,14.0,11.0,0.0,0.0,3.0,0.0,24.08,0.1935483870967742,0.6451612903225806,0.14516129032258066,0.12903225806451613,0.27419354838709675,0.16129032258064516,0.016129032258064516,0.03225806451612903,0.0,0.016129032258064516,0.4032258064516129,6.0
110519,0.0,16.0,6.0,12.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,10.0,10.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.829268292682928,7.927491529558357,41.0,2.0,5.0,10.0,20.0,6.0,9.23972602739726,0.7712854757929883,0.1636060100166945,0.12520868113522537,0.14357262103505844,0.3572621035058431,0.18864774624373956,0.337228714524207,0.028380634390651086,0.0,0.13689482470784642,0.11185308848080133,5.0
109900,3.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,15.357142857142858,3.319108843723495,21.0,11.0,0.0,0.0,13.0,1.0,18.30131004366812,0.7357723577235772,0.18292682926829268,0.13008130081300814,0.4065040650406504,0.08943089430894309,0.1016260162601626,0.16666666666666666,0.1016260162601626,0.008130081300813009,0.10975609756097561,0.4024390243902439,5.0
153626,1.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,4.636363636363637,3.170890325215531,12.0,2.0,8.0,2.0,1.0,0.0,7.236363636363636,0.3787878787878788,0.5151515151515151,0.030303030303030304,0.21212121212121213,0.0,0.25757575757575757,0.3484848484848485,0.0,0.0,0.0,0.22727272727272727,1.0
150304,1.0,5.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,18.46153846153846,7.264243303278792,30.0,7.0,0.0,3.0,4.0,6.0,15.970149253731343,0.6829268292682927,0.2682926829268293,0.14982578397212543,0.24390243902439024,0.13588850174216027,0.11149825783972125,0.07317073170731707,0.04529616724738676,0.010452961672473868,0.006968641114982578,0.40069686411149824,5.0
43243,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,0.5773502691896258,9.0,8.0,0.0,3.0,0.0,0.0,22.742857142857144,0.1,0.45,0.15,0.275,0.075,0.25,0.125,0.125,0.05,0.0,0.3,1.0
150920,0.0,2.0,5.0,3.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,11.0,5.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,3.049322440631488,12.0,1.0,36.0,10.0,4.0,0.0,6.627272727272727,0.7232142857142857,0.05803571428571429,0.026785714285714284,0.11607142857142858,0.35267857142857145,0.22767857142857142,0.4017857142857143,0.0,0.0,0.05803571428571429,0.017857142857142856,1.0
77973,5.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,6.3076923076923075,3.5209992754097375,11.0,1.0,5.0,6.0,2.0,0.0,9.942528735632184,0.35514018691588783,0.12149532710280374,0.037383177570093455,0.2897196261682243,0.2803738317757009,0.17757009345794392,0.09345794392523364,0.04672897196261682,0.009345794392523364,0.028037383177570093,0.18691588785046728,1.0
71200,2.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,9.727272727272727,7.156687908396022,22.0,1.0,4.0,3.0,3.0,1.0,13.454545454545455,0.3888888888888889,0.30952380952380953,0.1984126984126984,0.24603174603174602,0.023809523809523808,0.07142857142857142,0.047619047619047616,0.1111111111111111,0.0,0.047619047619047616,0.42857142857142855,6.0
147093,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.75,2.0615528128088303,7.0,2.0,3.0,1.0,0.0,0.0,19.5,0.21739130434782608,0.13043478260869565,0.0,0.0,0.17391304347826086,0.21739130434782608,0.0,0.17391304347826086,0.0,0.0,0.17391304347826086,1.0
47224,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.4142135623730951,12.0,10.0,0.0,1.0,1.0,0.0,22.53846153846154,0.09375,0.4375,0.0625,0.09375,0.28125,0.0625,0.03125,0.03125,0.0,0.0625,0.3125,1.0
39284,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.375,5.804862493757159,21.0,5.0,3.0,2.0,2.0,1.0,19.297619047619047,0.35514018691588783,0.0,0.009345794392523364,0.3177570093457944,0.14953271028037382,0.09345794392523364,0.102803738317757,0.056074766355140186,0.009345794392523364,0.056074766355140186,0.205607476635514,1.0
104087,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.666666666666666,4.932882862316248,18.0,9.0,0.0,1.0,2.0,0.0,24.8135593220339,0.42424242424242425,0.3181818181818182,0.09090909090909091,0.2727272727272727,0.12121212121212122,0.15151515151515152,0.15151515151515152,0.045454545454545456,0.0,0.06060606060606061,0.3939393939393939,6.0
56142,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,2.6457513110645907,15.0,10.0,0.0,1.0,2.0,0.0,14.479166666666666,0.20967741935483872,0.11290322580645161,0.11290322580645161,0.16129032258064516,0.08064516129032258,0.12903225806451613,0.22580645161290322,0.08064516129032258,0.0,0.0967741935483871,0.3064516129032258,1.0
2546,0.0,0.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,7.0,12.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,10.609756097560975,3.917129362048742,16.0,1.0,4.0,13.0,24.0,0.0,6.914606741573034,0.8226164079822617,0.3148558758314856,0.16851441241685144,0.23503325942350334,0.0066518847006651885,0.08425720620842572,0.188470066518847,0.0,0.0,0.022172949002217297,0.6208425720620843,1.0
28720,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.090909090909092,6.007570980929738,19.0,3.0,5.0,0.0,6.0,0.0,8.926829268292684,0.4740740740740741,0.05185185185185185,0.07407407407407407,0.14074074074074075,0.2518518518518518,0.11851851851851852,0.35555555555555557,0.05925925925925926,0.0,0.26666666666666666,0.08148148148148149,1.0
146874,4.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,11.153846153846153,3.337817496662399,16.0,5.0,1.0,4.0,8.0,0.0,16.941558441558442,0.6358024691358025,0.3271604938271605,0.15432098765432098,0.1419753086419753,0.35802469135802467,0.018518518518518517,0.14814814814814814,0.0,0.0,0.0,0.4567901234567901,6.0
166875,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.656854249492381,24.0,16.0,0.0,0.0,1.0,1.0,16.181818181818183,0.5538461538461539,0.0,0.03076923076923077,0.06153846153846154,0.0,0.36923076923076925,0.5538461538461539,0.06153846153846154,0.0,0.3076923076923077,0.0,4.0
136125,2.0,0.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,11.666666666666666,5.820548760966433,23.0,3.0,2.0,4.0,5.0,1.0,13.8875,0.3,0.041176470588235294,0.058823529411764705,0.21176470588235294,0.1588235294117647,0.28823529411764703,0.21176470588235294,0.029411764705882353,0.0,0.08235294117647059,0.17058823529411765,5.0
135403,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.5773502691896257,5.0,4.0,3.0,0.0,0.0,0.0,6.375,0.4166666666666667,0.16666666666666666,0.25,0.125,0.0,0.2916666666666667,0.16666666666666666,0.0,0.0,0.0,0.5,1.0
85781,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.050835816716038,23.0,1.0,6.0,1.0,0.0,1.0,22.660377358490567,0.21052631578947367,0.0,0.0,0.15789473684210525,0.08771929824561403,0.15789473684210525,0.03508771929824561,0.05263157894736842,0.0,0.0,0.03508771929824561,1.0
129363,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,8.44393273303382,27.0,7.0,0.0,1.0,1.0,3.0,18.153846153846153,0.49640287769784175,0.45323741007194246,0.17266187050359713,0.2446043165467626,0.28776978417266186,0.09352517985611511,0.09352517985611511,0.050359712230215826,0.007194244604316547,0.02877697841726619,0.3381294964028777,6.0
92720,3.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.090909090909091,1.9211738835693897,8.0,3.0,4.0,7.0,0.0,0.0,6.657534246575342,0.6923076923076923,0.3974358974358974,0.14102564102564102,0.23076923076923078,0.2948717948717949,0.1282051282051282,0.2564102564102564,0.0,0.0,0.038461538461538464,0.2948717948717949,6.0
28756,3.0,8.0,5.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,0.0,2.0,1.0,15.633333333333333,8.87259761883447,40.0,3.0,2.0,9.0,12.0,7.0,7.853360488798371,0.6834677419354839,0.4415322580645161,0.15725806451612903,0.22580645161290322,0.1431451612903226,0.13306451612903225,0.09274193548387097,0.0,0.0020161290322580645,0.09274193548387097,0.38306451612903225,1.0
53579,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.285714285714286,2.4299715851758235,12.0,4.0,1.0,5.0,1.0,0.0,13.105263157894736,0.16393442622950818,0.08196721311475409,0.08196721311475409,0.16393442622950818,0.06557377049180328,0.14754098360655737,0.11475409836065574,0.0,0.0,0.11475409836065574,0.06557377049180328,4.0
151714,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.5,6.363961030678928,16.0,7.0,0.0,1.0,1.0,0.0,22.761904761904763,0.15,0.6833333333333333,0.1,0.21666666666666667,0.31666666666666665,0.1,0.2,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.23333333333333334,3.0
10927,5.0,3.0,4.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,6.0,1.0,4.0,0.0,12.25,7.668399300120394,30.0,1.0,5.0,8.0,7.0,4.0,14.89935064935065,0.5254777070063694,0.050955414012738856,0.03184713375796178,0.08917197452229299,0.2961783439490446,0.09554140127388536,0.1178343949044586,0.006369426751592357,0.006369426751592357,0.050955414012738856,0.03184713375796178,1.0
